Provider	Provider Country	SKU	Developer	Title	Version	Product Type Identifier	Units	Developer Proceeds	Begin Date	End Date	Customer Currency	Country Code	Currency of Proceeds	Apple Identifier	Customer Price	Promo Code	Parent Identifier	Subscription	Period	Category
APPLE	US	MAG0352	PBL MEDIA PTY LTD.	Money Magazine Australia	1.3.5	1F	1	0	04/24/2014	04/24/2014	USD	UZ	USD	574683215	0	 	 	 	 	Finance
APPLE	US	com.magshop.ns.shp.months.12.1	 	Shop Til You Drop Subscription_600_365	 	IAY	1	328300	04/24/2014	04/24/2014	IDR	ID	IDR	575094349	469000	 	MAG0430	Renewal	1 Year	Lifestyle
APPLE	US	SKU_Bauer_TopGear	PBL MEDIA PTY LTD.	TopGear Australia Magazine	1.0.9	7T	2	0	04/24/2014	04/24/2014	NZD	NZ	NZD	725842093	0	 	 	 	 	Lifestyle
APPLE	US	SKU_Bauer_TopGear	PBL MEDIA PTY LTD.	TopGear Australia Magazine	1.0.9	7T	1	0	04/24/2014	04/24/2014	JPY	JP	JPY	725842093	0	 	 	 	 	Lifestyle
APPLE	US	MAG0553	PBL MEDIA PTY LTD.	ZOO Weekly Australia	1.3.5	1F	3	0	04/24/2014	04/24/2014	EUR	IT	EUR	622413964	0	 	 	 	 	Entertainment
APPLE	US	com.magshop.ns.wdw.1417.1	 	Woman's Day 1417	 	IA1	83	1.9	04/24/2014	04/24/2014	AUD	AU	AUD	797269510	2.99	 	MAG0536	 	 	Entertainment
APPLE	US	MAG0253	PBL MEDIA PTY LTD.	Good Health Magazine	1.3.5	1F	15	0	04/24/2014	04/24/2014	USD	TH	USD	574688852	0	 	 	 	 	Health & Fitness
APPLE	US	com.mogeneration.acp.qantasmagazine.subscriptions.free	 	QANTAS Free sub	 	IAC	1	0	04/24/2014	04/24/2014	EUR	PT	EUR	501592717	0	 	ACP016	 	 	Travel
APPLE	US	MAG0559	PBL MEDIA PTY LTD.	HOME Magazine NZ	1.3.8	1F	17	0	04/24/2014	04/24/2014	CNY	CN	CNY	817999055	0	 	 	 	 	Lifestyle
APPLE	US	MAG0559	PBL MEDIA PTY LTD.	HOME Magazine NZ	1.3.8	1F	1	0	04/24/2014	04/24/2014	EUR	PL	EUR	817999055	0	 	 	 	 	Lifestyle
APPLE	US	MAG0559	PBL MEDIA PTY LTD.	HOME Magazine NZ	1.3.8	1F	3	0	04/24/2014	04/24/2014	EUR	FR	EUR	817999055	0	 	 	 	 	Lifestyle
APPLE	US	au.com.acpmagazines.myeremporium.subscriptions.free	 	Myer Free Subscription	 	IAC	1	0	04/24/2014	04/24/2014	NOK	NO	NOK	481565913	0	 	ACP03	 	 	Lifestyle
APPLE	US	com.magshop.ns.shp.1409.1	 	Shop Til you Drop 1409	 	IA1	2	2.09	04/24/2014	04/24/2014	NZD	NZ	NZD	823931494	2.99	 	MAG0430	 	 	Lifestyle
APPLE	US	SKU_Bauer_Australian_Geographic	PBL MEDIA PTY LTD.	Australian Geographic Magazine	1.0.16	7T	81	0	04/24/2014	04/24/2014	AUD	AU	AUD	661038898	0	 	 	 	 	Education
APPLE	US	MAG1755.1	PBL MEDIA PTY LTD.	Cosmopolitan Bride Magazine Australia	1.3.8	1F	1	0	04/24/2014	04/24/2014	NZD	NZ	NZD	823254501	0	 	 	 	 	Lifestyle
APPLE	US	MAG0369	PBL MEDIA PTY LTD.	NW Magazine	1.3.5	1F	2	0	04/24/2014	04/24/2014	JPY	JP	JPY	574650057	0	 	 	 	 	Entertainment
APPLE	US	com.magshop.ns.zoo.1417.1	 	ZOO Weekly 1417	 	IA1	1	2.09	04/24/2014	04/24/2014	NZD	NZ	NZD	738259661	2.99	 	MAG0553	 	 	Entertainment
APPLE	US	com.magshop.pcu.1403.1	 	Techlife 2014-03	 	IA1	1	4.77	04/24/2014	04/24/2014	AUD	AU	AUD	792515932	7.49	 	MAG0001	 	 	Lifestyle
APPLE	US	MAG0256	PBL MEDIA PTY LTD.	Gourmet Traveller WINE Magazine	1.3.5	7F	1	0	04/24/2014	04/24/2014	AUD	AU	AUD	639981929	0	 	 	 	 	Lifestyle
APPLE	US	au.com.acpmagazines.aww.subscriptions.1month	 	AWW Paid Subscription_200_30	 	IAY	1	11.57	04/24/2014	04/24/2014	DKK	DK	DKK	471819015	19	 	ACP003	Renewal	1 Month	Entertainment
APPLE	US	com.magshop.ns.shp.1409.1	 	Shop Til you Drop 1409	 	IA1	1	1.3	04/24/2014	04/24/2014	CHF	CH	CHF	823931494	2	 	MAG0430	 	 	Lifestyle
APPLE	US	MAG0184	PBL MEDIA PTY LTD.	Dolly Magazine Australia	1.3.5	1F	1	0	04/24/2014	04/24/2014	USD	UA	USD	639967384	0	 	 	 	 	Lifestyle
APPLE	US	ACPGT001	PBL MEDIA PTY LTD.	Gourmet Traveller	1.10.0	1T	1	0	04/24/2014	04/24/2014	SAR	SA	SAR	374405599	0	 	 	 	 	Food & Drink
APPLE	US	ACPGT001	PBL MEDIA PTY LTD.	Gourmet Traveller	1.10.0	1T	9	0	04/24/2014	04/24/2014	USD	PH	USD	374405599	0	 	 	 	 	Food & Drink
APPLE	US	ACPGT001	PBL MEDIA PTY LTD.	Gourmet Traveller	1.10.0	1T	3	0	04/24/2014	04/24/2014	HKD	HK	HKD	374405599	0	 	 	 	 	Food & Drink
APPLE	US	ACPGT001	PBL MEDIA PTY LTD.	Gourmet Traveller	1.10.0	7T	1	0	04/24/2014	04/24/2014	USD	PH	USD	374405599	0	 	 	 	 	Food & Drink
APPLE	US	MAG0355	PBL MEDIA PTY LTD.	MOTOR Magazine Australia	1.3.5	1F	5	0	04/24/2014	04/24/2014	NZD	NZ	NZD	639976688	0	 	 	 	 	Lifestyle
APPLE	US	ACP011	PBL MEDIA PTY LTD.	Harper’s BAZAAR Australia Runway Report	1.6.1	1T	6	0	04/24/2014	04/24/2014	AUD	AU	AUD	448250232	0	 	 	 	 	Entertainment
APPLE	US	MAG2414	PBL MEDIA PTY LTD.	Yours Magazine Australia	1.3.8	1F	3	0	04/24/2014	04/24/2014	GBP	GB	GBP	813441022	0	 	 	 	 	Lifestyle
APPLE	US	com.magshop.whe.1405.1	 	Wheels 2014-05	 	IA1	3	5.72	04/24/2014	04/24/2014	AUD	AU	AUD	738160091	8.99	 	MAG0001	 	 	Lifestyle
APPLE	US	SKU_Bauer_HNG	PBL MEDIA PTY LTD.	Australian House & Garden Magazine	1.0.10	1T	1	0	04/24/2014	04/24/2014	RUB	RU	RUB	735558949	0	 	 	 	 	Lifestyle
APPLE	US	SKU_Bauer_HNG	PBL MEDIA PTY LTD.	Australian House & Garden Magazine	1.0.10	7T	1	0	04/24/2014	04/24/2014	USD	MY	USD	735558949	0	 	 	 	 	Lifestyle
APPLE	US	au.com.acpmagazines.gourmettraveller.2014.february	 	GT February 2014	 	IA1	1	4.13	04/24/2014	04/24/2014	AUD	AU	AUD	670868557	6.49	 	ACPGT001	 	 	Food & Drink
APPLE	US	MAG0043	PBL MEDIA PTY LTD.	Auto Action Magazine Australia	1.3.5	1F	11	0	04/24/2014	04/24/2014	AUD	AU	AUD	639980943	0	 	 	 	 	Sports
APPLE	US	SKU_Bauer_TopGear	PBL MEDIA PTY LTD.	TopGear Australia Magazine	1.0.9	7T	1	0	04/24/2014	04/24/2014	EUR	DE	EUR	725842093	0	 	 	 	 	Lifestyle
APPLE	US	com.magshop.ns.fit.months.6.1	 	Women's Fitness Magazine Australia Subscription_500_180	 	IAY	1	12.72	04/24/2014	04/24/2014	AUD	AU	AUD	642290333	19.99	 	MAG2068	Renewal	6 Months	Health & Fitness
APPLE	US	ACP003	PBL MEDIA PTY LTD.	The Australian Women's Weekly	1.10.0	7T	1	0	04/24/2014	04/24/2014	EUR	FR	EUR	384025506	0	 	 	 	 	Entertainment
APPLE	US	MAG1755.1	PBL MEDIA PTY LTD.	Cosmopolitan Bride Magazine Australia	1.3.8	1F	2	0	04/24/2014	04/24/2014	USD	TH	USD	823254501	0	 	 	 	 	Lifestyle
APPLE	US	MAG1755.1	PBL MEDIA PTY LTD.	Cosmopolitan Bride Magazine Australia	1.3.8	1F	1	0	04/24/2014	04/24/2014	USD	NG	USD	823254501	0	 	 	 	 	Lifestyle
APPLE	US	com.magshop.ns.fit.months.12.1	 	Women's Fitness Magazine Australia Subscription_600_365	 	IAY	2	22.27	04/24/2014	04/24/2014	AUD	AU	AUD	642290337	34.99	 	MAG2068	Renewal	1 Year	Health & Fitness
APPLE	US	SKU_Bauer_WeightWatchers	PBL MEDIA PTY LTD.	Weight Watchers Magazine Australia	1.0.12	7T	25	0	04/24/2014	04/24/2014	GBP	GB	GBP	646610584	0	 	 	 	 	Health & Fitness
APPLE	US	ACPGT001	PBL MEDIA PTY LTD.	Gourmet Traveller	1.10.0	7T	1	0	04/24/2014	04/24/2014	USD	US	USD	374405599	0	 	 	 	 	Food & Drink
APPLE	US	ACPGT001	PBL MEDIA PTY LTD.	Gourmet Traveller	1.10.0	7T	1	0	04/24/2014	04/24/2014	USD	VE	USD	374405599	0	 	 	 	 	Food & Drink
APPLE	US	GTRG2014	PBL MEDIA PTY LTD.	GT 2014 Restaurant Guide	1.2.5	1	1	0	04/24/2014	04/24/2014	EUR	DE	EUR	705700418	0	 	 	 	 	Food & Drink
APPLE	US	GTRG2014	PBL MEDIA PTY LTD.	GT 2014 Restaurant Guide	1.2.5	1	1	0	04/24/2014	04/24/2014	SGD	SG	SGD	705700418	0	 	 	 	 	Food & Drink
APPLE	US	ACP016	PBL MEDIA PTY LTD.	QANTAS Magazine	1.3.0	1T	1	0	04/24/2014	04/24/2014	USD	AR	USD	501279725	0	 	 	 	 	Travel
APPLE	US	MAG0536	PBL MEDIA PTY LTD.	Woman's Day	1.3.5	1F	1	0	04/24/2014	04/24/2014	USD	UZ	USD	547520978	0	 	 	 	 	Entertainment
APPLE	US	MAG0553	PBL MEDIA PTY LTD.	ZOO Weekly Australia	1.3.5	1F	5	0	04/24/2014	04/24/2014	USD	PK	USD	622413964	0	 	 	 	 	Entertainment
APPLE	US	MAG0553	PBL MEDIA PTY LTD.	ZOO Weekly Australia	1.3.5	1F	4	0	04/24/2014	04/24/2014	IDR	ID	IDR	622413964	0	 	 	 	 	Entertainment
APPLE	US	MAG0553	PBL MEDIA PTY LTD.	ZOO Weekly Australia	1.3.5	1F	2	0	04/24/2014	04/24/2014	EUR	NL	EUR	622413964	0	 	 	 	 	Entertainment
APPLE	US	MAG0553	PBL MEDIA PTY LTD.	ZOO Weekly Australia	1.3.5	1F	3	0	04/24/2014	04/24/2014	INR	IN	INR	622413964	0	 	 	 	 	Entertainment
APPLE	US	au.com.bauermedia.wwmag.2014.03.issue	 	WW Mag 2014.03 - Mar issue	 	IA1	2	3.18	04/24/2014	04/24/2014	AUD	AU	AUD	648323695	4.99	 	SKU_Bauer_WeightWatchers	 	 	Health & Fitness
APPLE	US	MAG0553	PBL MEDIA PTY LTD.	ZOO Weekly Australia	1.3.5	1F	109	0	04/24/2014	04/24/2014	AUD	AU	AUD	622413964	0	 	 	 	 	Entertainment
APPLE	US	MAG0559	PBL MEDIA PTY LTD.	HOME Magazine NZ	1.3.8	1F	1	0	04/24/2014	04/24/2014	USD	AR	USD	817999055	0	 	 	 	 	Lifestyle
APPLE	US	MAG0559	PBL MEDIA PTY LTD.	HOME Magazine NZ	1.3.8	1F	5	0	04/24/2014	04/24/2014	USD	BR	USD	817999055	0	 	 	 	 	Lifestyle
APPLE	US	com.magshop.ns.shp.1407.1	 	Shop Til you Drop 1407	 	IA1	1	1.9	04/24/2014	04/24/2014	AUD	AU	AUD	756288966	2.99	 	MAG0430	 	 	Lifestyle
APPLE	US	MAG0184	PBL MEDIA PTY LTD.	Dolly Magazine Australia	1.3.5	7F	3	0	04/24/2014	04/24/2014	AUD	AU	AUD	639967384	0	 	 	 	 	Lifestyle
APPLE	US	MAG567	PBL MEDIA PTY LTD.	North & South Magazine	1.3.6	1F	2	0	04/24/2014	04/24/2014	NZD	NZ	NZD	707996306	0	 	 	 	 	Lifestyle
APPLE	US	MAG0031	PBL MEDIA PTY LTD.	Australasian Dirt Bike Magazine	1.3.5	1F	1	0	04/24/2014	04/24/2014	JPY	JP	JPY	639973451	0	 	 	 	 	Sports
APPLE	US	MAG0410.1	PBL MEDIA PTY LTD.	Real Living Australia	1.3.8	1F	14	0	04/24/2014	04/24/2014	AUD	AU	AUD	823384894	0	 	 	 	 	Lifestyle
APPLE	US	com.magshop.ns.gme.1404.1	 	Good Health 1404	 	IA1	1	1.52	04/24/2014	04/24/2014	GBP	GB	GBP	775562488	2.49	 	MAG0253	 	 	Health & Fitness
APPLE	US	au.com.bauermedia.wwmag.2014.05.issue	 	WW Mag 2014.05 - May issue	 	IA1	10	3.18	04/24/2014	04/24/2014	AUD	AU	AUD	648323945	4.99	 	SKU_Bauer_WeightWatchers	 	 	Health & Fitness
APPLE	US	MAG0256	PBL MEDIA PTY LTD.	Gourmet Traveller WINE Magazine	1.3.5	1F	1	0	04/24/2014	04/24/2014	EUR	FR	EUR	639981929	0	 	 	 	 	Lifestyle
APPLE	US	com.magshop.ns.new.months.1.1	 	NW Subscription_200_30	 	IAY	2	5.6	04/24/2014	04/24/2014	USD	US	USD	575081143	7.99	 	MAG0369	Renewal	1 Month	Entertainment
APPLE	US	com.magshop.ns.shp.1211.1	 	Shop Til you Drop 1211	 	IA1	1	0	04/24/2014	04/24/2014	AUD	AU	AUD	575093464	0	FREE	MAG0430	 	 	Lifestyle
APPLE	US	MAG0369	PBL MEDIA PTY LTD.	NW Magazine	1.3.5	7F	1	0	04/24/2014	04/24/2014	USD	US	USD	574650057	0	 	 	 	 	Entertainment
APPLE	US	MAG0132	PBL MEDIA PTY LTD.	Cleo Magazine Australia	1.3.8	1F	8	0	04/24/2014	04/24/2014	AUD	AU	AUD	813461450	0	 	 	 	 	Lifestyle
APPLE	US	MAG0958	PBL MEDIA PTY LTD.	Cosmopolitan Australia	1.4.0	7F	74	0	04/24/2014	04/24/2014	AUD	AU	AUD	639978764	0	 	 	 	 	Lifestyle
APPLE	US	MAG0253	PBL MEDIA PTY LTD.	Good Health Magazine	1.3.5	1F	41	0	04/24/2014	04/24/2014	AUD	AU	AUD	574688852	0	 	 	 	 	Health & Fitness
APPLE	US	MAG0253	PBL MEDIA PTY LTD.	Good Health Magazine	1.3.5	1F	18	0	04/24/2014	04/24/2014	NZD	NZ	NZD	574688852	0	 	 	 	 	Health & Fitness
APPLE	US	com.magshop.ns.zoo.1340.1	 	ZOO Weekly 1340	 	IA1	1	2.1	04/24/2014	04/24/2014	USD	US	USD	664941154	2.99	 	MAG0553	 	 	Entertainment
APPLE	US	au.com.acpmagazines.aww.subscriptions.1month	 	AWW Paid Subscription_200_30	 	IAY	3	2.79	04/24/2014	04/24/2014	NZD	NZ	NZD	471819015	3.99	 	ACP003	Renewal	1 Month	Entertainment
APPLE	US	MAG0420	PBL MEDIA PTY LTD.	Rolling Stone Australia	1.3.5	1F	23	0	04/24/2014	04/24/2014	AUD	AU	AUD	639979132	0	 	 	 	 	Music
APPLE	US	MAG562	PBL MEDIA PTY LTD.	Metro Magazine NZ	1.3.6	1F	1	0	04/24/2014	04/24/2014	USD	US	USD	707972675	0	 	 	 	 	Lifestyle
APPLE	US	au.com.acpmagazines.aww.subscriptions.1month	 	AWW Paid Subscription_200_30	 	IAY	1	0	04/24/2014	04/24/2014	USD	US	USD	471819015	0	 	ACP003	New	1 Month	Entertainment
APPLE	US	SKU_Bauer_TopGear	PBL MEDIA PTY LTD.	TopGear Australia Magazine	1.0.9	7T	1	0	04/24/2014	04/24/2014	CAD	CA	CAD	725842093	0	 	 	 	 	Lifestyle
APPLE	US	com.magshop.ns.okm.1419.1	 	OK! 1419	 	IA1	58	1.9	04/24/2014	04/24/2014	AUD	AU	AUD	644070354	2.99	 	MAG0372.2	 	 	Entertainment
APPLE	US	SKU_Bauer_Australian_Geographic	PBL MEDIA PTY LTD.	Australian Geographic Magazine	1.0.16	7T	1	0	04/24/2014	04/24/2014	CHF	CH	CHF	661038898	0	 	 	 	 	Education
APPLE	US	SKU_Bauer_Australian_Geographic	PBL MEDIA PTY LTD.	Australian Geographic Magazine	1.0.16	7T	1	0	04/24/2014	04/24/2014	EUR	NL	EUR	661038898	0	 	 	 	 	Education
APPLE	US	SKU_Bauer_Wheels	PBL MEDIA PTY LTD.	WHEELS AUSTRALIA MAGAZINE	1.0.10	7T	1	0	04/24/2014	04/24/2014	USD	PH	USD	617924139	0	 	 	 	 	Lifestyle
APPLE	US	ACP_AWW_Recipes	PBL MEDIA PTY LTD.	The Australian Women's Weekly Cookbooks	2.2.1	1T	1	0	04/24/2014	04/24/2014	USD	KR	USD	393065903	0	 	 	 	 	Food & Drink
APPLE	US	ACP_AWW_Recipes	PBL MEDIA PTY LTD.	The Australian Women's Weekly Cookbooks	2.2.1	7T	3	0	04/24/2014	04/24/2014	IDR	ID	IDR	393065903	0	 	 	 	 	Food & Drink
